date , max_temp , min_temp , weather , wind_dir , wind_force
20131123,16,12, 多云转中雨 , 南风 , 小于3级转4-5级
20131124,15,5, 阴转多云 , 西风 , 5-6级转小于3级
20131125,15,4, 晴 , 西南风 , 小于3级
20131126,11,5, 多云 , 西北风 , 3-4级转5-6级
20131127,9,1, 多云 , 北风 , 5-6级转4-5级
20131128,10,-1, 晴 , 西北风 , 小于3级
20131129,14,1, 晴 , 西南风 , 小于3级
20131130,13,4, 晴 , 南风 , 小于3级转3-4级
20131201,17,3, 晴 , 西南风 , 小于3级
20131202,18,5, 晴转多云 , 南风 , 小于3级
20131203,16,8, 多云 , 西北风 , 3-4级
20131204,17,7, 多云转晴 , 东南风 , 小于3级
20131205,16,8, 多云 , 西北风 , 3-4级转小于3级
20131206,16,5, 雾转霾 , 北风 , 小于3级
20131207,17,7, 雾转霾 , 西北风 , 小于3级
20131208,14,9, 霾转阴 , 南风 , 小于3级转5-6级
20131209,9,2, 多云转晴 , 西北风 , 4-5级转小于3级
20131210,12,3, 晴转多云 , 西北风 , 3-4级转小于3级
20131211,13,4, 晴转多云 , 东风 , 小于3级
20131212,13,3, 阴转多云 , 南风 , 小于3级转3-4级
20131213,14,5, 多云 , 东风 , 小于3级
20131214,10,7, 阴转阵雨 , 西北风 , 小于3级
20131215,10,5, 小雨转中雨 , 东南风 , 小于3级
20131216,6,4, 大雨转中雨 , 西北风 , 小于3级
20131217,6,1, 雨夹雪 , 西北风 , 小于3级转4-5级
20131218,8,-1, 多云转晴 , 西北风 , 3-4级转小于3级
20131219,7,0, 多云转晴 , 西风 , 小于3级
20131220,6,-2, 多云 , 西北风 , 3-4级
20131221,7,-2, 晴 , 西北风 , 小于3级
20131222,8,-2, 晴转多云 , 西北风 , 小于3级
20131223,8,0, 晴转多云 , 西北风 , 小于3级
20131224,9,0, 晴转多云 , 西北风 , 小于3级
20131225,9,0, 多云转阴 , 西北风 , 3-4级转4-5级
20131226,5,-1, 阴转多云 , 北风 , 4-5级转小于3级
20131227,5,-4, 晴 , 西北风 , 3-4级转小于3级
20131228,7,-4, 晴 , 西南风 , 小于3级
20131229,10,-2, 多云转晴 , 西风 , 小于3级
20131230,10,0, 晴 , 西南风 , 小于3级
20131231,16,2, 晴 , 南风 , 小于3级
20150101,9,-3, 晴 , 西南风 , 小于3级
20150102,13,0, 晴 , 西风 , 小于3级
20150103,18,5, 晴 , 南风 , 小于3级
20150104,20,6, 晴转多云 , 西北风 , 小于3级
20150105,10,4, 阴转小雨 , 西北风 , 4-5级转5-6级
20150106,8,1, 雨夹雪转阴 , 东北风 , 4-5级转小于3级
20150107,10,-1, 多云转晴 , 西北风 , 小于3级
20150108,12,0, 晴 , 东北风 , 小于3级
20150109,14,2, 晴转多云 , 西北风 , 小于3级
20150110,15,4, 多云 , 西南风 , 小于3级
20150111,13,3, 晴转多云 , 西北风 , 小于3级
20150112,8,5, 小雨 , 东风 , 小于3级
20150113,9,5, 中雨转小雨 , 西北风 , 小于3级
20150114,10,5, 阴 , 北风 , 3-4级转小于3级
20150115,11,3, 多云 , 南风 , 小于3级转3-4级
20150116,10,3, 晴转多云 , 西北风 , 小于3级
20150117,11,2, 多云转晴 , 东风 , 小于3级
20150118,13,2, 多云转晴 , 西北风 , 小于3级
20150119,12,3, 多云转阴 , 东南风 , 小于3级
20150120,17,7, 小雨转多云 , 南风 , 小于3级转3-4级
20150121,11,2, 多云转晴 , 西北风 , 4-5级转小于3级
20150122,13,0, 晴 , 北风 , 小于3级
20150123,18,3, 多云 , 西南风 , 小于3级
20150124,14,10, 小雨 , 东风 , 小于3级
20150125,12,8, 小雨转阴 , 东北风 , 小于3级
20150126,9,5, 小雨 , 北风 , 4-5级
20150127,5,1, 雨夹雪 , 东北风 , 4-5级转3-4级
20150128,5,2, 小雨转中雨 , 东北风 , 小于3级
20150129,5,2, 雨夹雪转阴 , 西北风 , 3-4级转4-5级
20150130,6,-1, 阴转多云 , 西北风 , 小于3级
20150131,7,2, 阴转小雨 , 北风 , 小于3级
20150201,7,3, 小雨 , 西风 , 小于3级
20150202,6,2, 小雨 , 西北风 , 小于3级
20150203,9,4, 小雨转多云 , 西北风 , 小于3级转3-4级
20150204,9,0, 多云转晴 , 西北风 , 3-4级转4-5级
20150205,9,-1, 晴转多云 , 西北风 , 小于3级
20150206,12,1, 多云 , 西风 , 小于3级
20150207,8,2, 阴转多云 , 北风 , 4-5级
20150208,8,-3, 晴 , 东北风 , 3-4级
20150209,8,-3, 晴 , 东北风 , 3-4级
20150210,14,1, 多云转晴 , 东风 , 小于3级转3-4级
20150211,14,1, 多云转晴 , 东风 , 小于3级转3-4级
20150212,16,4, 晴~多云 , 东风 , 小于3级转3-4级
20150213,21,5, 晴转多云 , 北风 , 小于3级转3-4级
20150214,19,13, 小雨 , 南风 , 小于3级
20150215,18,12, 阴转多云 , 北风 , 小于3级
20150216,15,6, 多云 , 西北风 , 小于3级
20150217,14,5, 多云转晴 , 东风 , 小于3级转3-4级
20150218,12,3, 晴转多云 , 东风 , 小于3级
20150219,12,6, 小雨 , 东风 , 3-4级转小于3级
20150220,12,9, 中雨转小雨 , 西风 , 小于3级
20150221,13,7, 阴转小雨 , 东北风 , 小于3级
20150222,10,6, 小雨 , 东北风 , 小于3级
20150223,12,7, 小雨转阴 , 东北风 , 小于3级
20150224,11,8, 小雨 , 东风 , 小于3级
20150225,9,7, 小雨转中雨 , 东北风 , 小于3级
20150226,8,6, 小雨转中雨 , 东北风 , 小于3级
20150227,6,4, 大雨 , 东北风 , 3-4级
20150228,9,3, 小雨转多云 , 北风 , 4-5级转小于3级
20150301,14,3, 晴转多云 , 西南风 , 3-4级转小于3级
20150302,12,7, 小雨 , 西北风 , 小于3级转4-5级
20150303,8,3, 阴转小雨 , 东北风 , 4-5级转3-4级
20150304,4,1, 雨夹雪转中雪 , 南风 , 小于3级
20150305,6,3, 雨夹雪转小雨 , 东北风 , 小于3级
20150306,11,3, 阴转多云 , 西风 , 小于3级
20150307,10,5, 小雨转中雨 , 东风 , 小于3级
20150308,11,6, 小雨转阴 , 西北风 , 小于3级转4-5级
20150309,10,3, 阴转多云 , 东北风 , 4-5级转3-4级
20150310,12,3, 多云 , 东风 , 3-4级转小于3级
20150311,17,5, 阴转多云 , 西风 , 小于3级
20150312,22,7, 晴 , 南风 , 小于3级
20150313,16,10, 多云转阵雨 , 北风 , 小于3级
20150314,13,9, 中雨转阵雨 , 东风 , 小于3级
20150315,18,10, 中雨转阴 , 东北风 , 3-4级转小于3级
20150316,26,13, 多云转阵雨 , 东北风 , 小于3级
20150317,25,17, 雷阵雨转阵雨 , 东北风 , 小于3级
20150318,18,12, 中雨转阴 , 北风 , 小于3级
20150319,15,11, 小雨转小到中雨 , 南风 , 小于3级
20150320,19,11, 小雨转多云 , 西北风 , 小于3级
20150321,19,9, 多云转晴 , 西南风 , 小于3级
20150322,16,8, 多云转阴 , 东风 , 小于3级
20150323,16,6, 多云 , 东北风 , 小于3级
20150324,17,7, 晴转多云 , 东风 , 小于3级
20150325,18,8, 晴转阵雨 , 东北风 , 3-4级
20150326,17,10, 阵雨 , 东北风 , 3-4级转小于3级
20150327,22,9, 阴转多云 , 南风 , 小于3级
20150328,25,12, 晴转多云 , 北风 , 小于3级
20150329,20,14, 中雨 , 西北风 , 小于3级
20150330,28,17, 多云 , 南风 , 小于3级转3-4级
20150331,30,20, 多云 , 南风 , 小于3级
20150401,34,21, 多云转雷阵雨 , 东风 , 小于3级
20150402,24,17, 中雨转小雨 , 东北风 , 4-5级
20150403,29,13, 阴转多云 , 东风 , 3-4级
20150404,22,15, 阵雨转雷阵雨 , 北风 , 小于3级
20150405,15,10, 中雨 , 北风 , 4-5级转5-6级
20150406,10,6, 中雨 , 北风 , 4-5级转5-6级
20150407,12,4, 小雨转阴 , 东北风 , 4-5级转小于3级
20150408,14,6, 多云转小到中雨 , 东风 , 小于3级
20150409,17,9, 阴转多云 , 暂无实况 , 小于3级
20150410,20,9, 多云 , 北风 , 小于3级
20150411,22,10, 多云 , 东北风 , 小于3级
20150412,17,11, 阵雨转阴 , 北风 , 4-5级转5-6级
20150413,20,8, 阴转多云 , 西南风 , 5-6级转4-5级
20150414,24,10, 晴转多云 , 南风 , 4-5级
20150415,25,15, 阴转多云 , 西风 , 3-4级转小于3级
20150416,27,13, 晴转多云 , 东风 , 3-4级转小于3级
20150417,28,19, 多云 , 北风 , 小于3级
20150418,26,18, 中雨 , 南风 , 小于3级
20150419,20,13, 中到大雨转小雨 , 北风 , 5-6级转4-5级
20150420,21,9, 多云转晴 , 西北风 , 3-4级
20150421,25,11, 多云转晴 , 西风 , 小于3级
20150422,26,13, 晴转多云 , 西南风 , 小于3级
20150423,24,14, 多云转阴 , 南风 , 小于3级
20150424,27,13, 多云转晴 , 南风 , 小于3级
20150425,28,15, 晴转多云 , 东风 , 小于3级
20150426,26,16, 多云 , 南风 , 3-4级转小于3级
20150427,30,19, 多云 , 西南风 , 小于3级
20150428,27,19, 雷阵雨转阵雨 , 北风 , 3-4级转4-5级
20150429,28,17, 多云转晴 , 东风 , 3-4级转小于3级
20150430,30,15, 晴转多云 , 东北风 , 小于3级转3-4级
20150501,25,19, 中雨转大雨 , 西北风 , 小于3级
20150502,24,16, 阴转多云 , 北风 , 小于3级
20150503,26,17, 多云 , 北风 , 小于3级
20150504,25,15, 阵雨转多云 , 南风 , 小于3级转3-4级
20150505,22,17, 阵雨转中雨 , 南风 , 3-4级
20150506,29,18, 多云 , 北风 , 小于3级
20150507,29,18, 多云 , 北风 , 小于3级
20150508,25,18, 中到大雨~中雨 , 北风 , 小于3级
20150509,25,18, 中到大雨~中雨 , 北风 , 小于3级
20150510,25,18, 中到大雨~中雨 , 北风 , 小于3级
20150511,23,15, 大雨~小雨 , 北风 , 小于3级
20150512,26,15, 晴~多云 , 西南风 , 小于3级
20150513,31,20, 晴~多云 , 西南风 , 小于3级
20150514,27,21, 阵雨 , 西南风 , 小于3级
20150515,28,18, 中雨~大雨 , 西北风 , 小于3级
20150516,24,16, 阴~多云 , 南风 , 小于3级
20150517,25,20, 阴~阵雨 , 西南风 , 小于3级
20150518,26,20, 中雨~阴 , 西南风 , 小于3级
20150519,28,19, 多云 , 西北风 , 小于3级
20150520,27,15, 多云 , 东北风 , 小于3级
20150521,26,15, 晴 , 东北风 , 小于3级
20150522,29,20, 阵雨 , 东南风 , 小于3级
20150523,26,19, 多云~ , 东北风 , 小于3级
20150524,26,18, 多云 , 东北风 , 小于3级
20150525,27,19, 多云 , 东北风 , 小于3级
20150526,28,20, 阴 , 西北风 , 小于3级
20150527,28,22, 阵雨 , 东北风 , 小于3级
20150528,29,22, 阴~阵雨 , 东北风 , 小于3级
20150529,27,22, 阵雨~中雨 , 西北风 , 小于3级
20150530,27,20, 阴 , 西南风 , 小于3级
20150531,29,20, 多云 , 东北风 , 小于3级
20150601,31,24, 多云~阵雨 , 西北风 , 小于3级
20150602,31,22, 中雨~大雨 , 西南风 , 小于3级
20150603,24,19, 阵雨~多云 , 东北风 , 小于3级
20150604,25,19, 阴~阵雨 , 西南风 , 小于3级
20150605,29,19, 多云 , 西南风 , 小于3级
20150606,31,21, 晴~多云 , 东南风 , 小于3级
20150607,29,22, 雷雨 , 西北风 , 小于3级
20150608,23,20, 大到暴雨 , 西北风 , 小于3级
20150609,23,20, 中雨 , 东南风 , 小于3级
20150610,27,21, 阵雨 , 西南风 , 小于3级
20150611,31,23, 多云 , 西南风 , 小于3级
20150612,33,22, 多云~阴 , 西南风 , 小于3级
20150613,31,22, 阴~阵雨 , 西南风 , 小于3级
20150614,25,22, 中雨~大雨 , 西南风 , 小于3级
20150615,25,22, 中雨 , 西北风 , 小于3级
20150616,27,22, 中雨~阵雨 , 东北风 , 小于3级
20150617,29,21, 中雨~大到暴雨 , 西北风 , 小于3级
20150618,24,20, 阵雨~阴 , 东北风 , 小于3级
20150619,29,21, 多云 , 南风 , 小于3级
20150620,31,21, 多云 , 西北风 , 小于3级
20150621,26,22, 阵雨~中雨 , 西南风 , 小于3级
20150622,27,21, 阵雨~阴 , 西南风 , 小于3级
20150623,31,24, 阴~多云 , 东南风 , 小于3级
20150624,34,26, 雷雨~多云 , 西南风 , 小于3级
20150625,35,27, 多云 , 西南风 , 小于3级
20150626,32,25, 雷雨~阵雨 , 东南风 , 小于3级
20150627,33,25, 雷雨~阵雨 , 东北风 , 小于3级
20150628,25,23, 小雨 , 东南风 , 小于3级
20150629,33,24, 多云 , 西南风 , 小于3级
20150630,35,23, 多云~雷雨 , 西北风 , 小于3级
20150701,24,21, 中雨~阵雨 , 西南风 , 小于3级
20150702,29,21, 多云~阴 , 东北风 , 小于3级
20150703,29,22, 阴~多云 , 东北风 , 小于3级
20150704,24,20, 阵雨 , 东南风 , 小于3级
20150705,21,18, 中雨 , 东南风 , 小于3级
20150706,20,18, 中雨~阵雨 , 东北风 , 小于3级
20150707,21,18, 阵雨 , 西北风 , 小于3级
20150708,24,21, 阵雨 , 东北风 , 小于3级
20150709,28,24, 阵雨 , 东北风 , 小于3级
20150710,25,23, 中雨~中到大雨 , 东北风 , 小于3级
20150711,26,24, 暴雨~大雨 , 西北风 , 小于3级
20150712,29,24, 阵雨~多云 , 西南风 , 小于3级
20150713,35,24, 晴~多云 , 西南风 , 小于3级
20150714,35,24, 晴~多云 , 东北风 , 小于3级
20150715,33,23, 多云 , 东北风 , 小于3级
20150716,30,24, 多云~阴 , 东北风 , 小于3级
20150717,31,25, 雷阵雨~阵雨 , 西南风 , 小于3级
20150718,31,25, 雷阵雨~阵雨 , 西北风 , 小于3级
20150719,31,24, 多云 , 东北风 , 小于3级
20150720,32,25, 多云 , 东北风 , 小于3级
20150721,30,24, 大雨~阵雨 , 东南风 , 小于3级
20150722,32,26, 雷阵雨 , 西南风 , 小于3级
20150723,32,26, 雷阵雨 , 南风 , 小于3级
20150724,33,26, 雷阵雨~阴 , 西南风 , 小于3级
20150725,33,26, 雷阵雨~多云 , 西北风 , 小于3级
20150726,35,26, 雷阵雨~晴 , 东北风 , 小于3级
20150727,37,27, 晴 , 西南风 , 小于3级
20150728,38,28, 晴 , 西南风 , 小于3级
20150729,38,27, 晴 , 西南风 , 小于3级
20150730,36,26, 雷阵雨~晴 , 西南风 , 小于3级
20150731,37,27, 晴~多云 , 南风 , 小于3级
20150801,38,27, 晴 , 西南风 , 小于3级
20150802,38,27, 晴 , 西南风 , 小于3级
20150803,38,28, 晴 , 西南风 , 小于3级
20150804,39,28, 晴 , 西南风 , 小于3级
20150805,38,26, 晴 , 西北风 , 小于3级
20150806,38,26, 多云 , 东南风 , 小于3级
20150807,34,26, 雷阵雨~阵雨 , 东北风 , 小于3级
20150808,32,26, 中雨 , 东北风 , 小于3级
20150809,30,26, 中雨~雷阵雨 , 东南风 , 小于3级
20150810,30,26, 中到大雨~阵雨 , 西南风 , 小于3级
20150811,31,25, 阵雨 , 西北风 , 小于3级
20150812,32,24, 多云 , 西南风 , 小于3级
20150813,30,24, 雷阵雨~多云 , 东南风 , 小于3级
20150814,31,24, 阵雨~阴 , 东北风 , 小于3级
20150815,30,25, 雷阵雨~阵雨 , 西北风 , 小于3级
20150816,30,24, 阵雨~阴 , 西南风 , 小于3级
20150817,32,24, 多云 , 东北风 , 小于3级
20150818,32,24, 多云 , 东北风 , 小于3级
20150819,32,24, 多云 , 西北风 , 小于3级
20150820,33,24, 中雨~中到大雨 , 西北风 , 小于3级
20150821,27,23, 阵雨~中雨 , 西北风 , 小于3级
20150822,26,23, 中雨 , 西北风 , 小于3级
20150823,26,23, 阵雨 , 西北风 , 小于3级
20150824,26,22, 阵雨~阴 , 西北风 , 小于3级
20150825,30,21, 多云 , 西北风 , 小于3级
20150826,30,22, 多云 , 西南风 , 小于3级
20150827,31,22, 多云 , 西北风 , 小于3级
20150828,31,22, 阵雨 , 西南风 , 小于3级
20150829,31,22, 多云 , 西北风 , 小于3级
20150830,30,22, 多云 , 东南风 , 小于3级
20150831,31,22, 多云 , 东北风 , 小于3级
20150901,32,23, 多云 , 西北风 , 小于3级
20150902,32,23, 多云 , 西北风 , 小于3级
20150903,32,23, 多云 , 东北风 , 小于3级
20150904,32,25, 阵雨 , 西南风 , 小于3级
20150905,30,23, 中雨~阴 , 西北风 , 小于3级
20150906,29,22, 多云 , 西北风 , 小于3级
20150907,30,22, 阵雨~多云 , 东北风 , 小于3级
20150908,29,22, 多云 , 东南风 , 小于3级
20150909,29,20, 多云 , 东北风 , 小于3级
20150910,29,20, 多云 , 西北风 , 小于3级
20150911,29,20, 晴~多云 , 西北风 , 小于3级
20150912,27,18, 阵雨~阴 , 西南风 , 小于3级
20150913,26,19, 多云 , 西北风 , 小于3级
20150914,25,19, 小雨 , 西北风 , 小于3级
20150915,25,18, 小雨~阴 , 西北风 , 小于3级
20150916,27,19, 多云~晴 , 西北风 , 小于3级
20150917,28,18, 多云 , 西北风 , 小于3级
20150918,27,19, 多云~阴 , 西北风 , 小于3级
20150919,27,20, 多云~阴 , 东风 , 小于3级
20150920,26,20, 阴 , 西南风 , 小于3级
20150921,27,20, 阴 , 东北风 , 小于3级
20150922,27,21, 阴~阵雨 , 西南风 , 小于3级
20150923,26,20, 阵雨~阴 , 西北风 , 小于3级
20150924,27,20, 多云~阴 , 西南风 , 小于3级
20150925,25,20, 阵雨~阴 , 西北风 , 小于3级
20150926,27,19, 多云 , 东南风 , 小于3级
20150927,27,19, 多云 , 东北风 , 小于3级
20150928,26,21, 阴~阵雨 , 东北风 , 小于3级
20150929,24,22, 中到大雨~中雨 , 东北风 , 小于3级
20150930,29,21, 阵雨~中雨 , 西南风 , 小于3级
20151001,26,16, 小雨~多云 , 西北风 , 小于3级
20151002,24,13, 晴 , 西南风 , 小于3级
20151003,27,17, 晴~多云 , 西北风 , 小于3级
20151004,24,20, 阵雨 , 西北风 , 小于3级
20151005,21,19, 阵雨 , 西北风 , 小于3级
20151006,23,18, 小雨~阵雨 , 东北风 , 小于3级
20151007,23,19, 小雨 , 南风 , 小于3级
20151008,22,17, 小雨~阴 , 东北风 , 小于3级
20151009,23,16, 多云 , 西南风 , 小于3级
20151010,24,13, 多云~晴 , 西北风 , 小于3级
20151011,23,13, 晴 , 西北风 , 小于3级
20151012,23,13, 晴 , 西南风 , 小于3级
20151013,24,14, 晴 , 西南风 , 小于3级
20151014,24,14, 多云~晴 , 西北风 , 小于3级
20151015,26,14, 晴 , 西北风 , 小于3级
20151016,26,14, 晴 , 东北风 , 小于3级
20151017,25,14, 晴 , 东北风 , 小于3级
20151018,24,15, 多云 , 西北风 , 小于3级
20151019,24,16, 多云 , 东北风 , 小于3级
20151020,23,16, 阴 , 东北风 , 小于3级
20151021,26,17, 多云 , 东南风 , 小于3级
20151022,25,17, 多云 , 东南风 , 小于3级
20151023,25,19, 阴 , 东北风 , 小于3级
20151024,25,18, 多云 , 东南风 , 小于3级
20151025,26,19, 多云 , 东北风 , 小于3级
20151026,27,16, 多云~阵雨 , 西北风 , 小于3级
20151027,22,12, 阴~多云 , 西北风 , 小于3级
20151028,21,16, 多云~阵雨 , 东南风 , 小于3级
20151029,17,14, 中雨~阵雨 , 西北风 , 小于3级
20151030,16,12, 小雨~阴 , 东北风 , 小于3级
20151031,17,11, 阴~阵雨 , 西北风 , 小于3级
20151101,16,9, 小雨~多云 , 西南风 , 小于3级
20151102,19,9, 晴 , 西南风 , 小于3级
20151103,20,13, 多云 , 东南风 , 小于3级
20151104,20,16, 阵雨~阴 , 西南风 , 小于3级
20151105,20,16, 阵雨~阴 , 东北风 , 小于3级
20151106,28,18, 多云~阴 , 东南风 , 小于3级
20151107,26,16, 阵雨 , 东北风 , 小于3级
20151108,15,11, 中雨~小雨 , 北风 , 小于3级
20151109,16,10, 阴~多云 , 西北风 , 小于3级
20151110,16,10, 多云~阴 , 西北风 , 小于3级
20151111,17,13, 阵雨 , 西北风 , 小于3级
20151112,15,13, 阵雨 , 南风 , 小于3级
20151113,17,14, 小雨~阴 , 西北风 , 小于3级
20151114,18,13, 阴~多云 , 西南风 , 小于3级
20151115,20,15, 阴~阵雨 , 西北风 , 小于3级
20151116,21,15, 阵雨~中雨 , 东北风 , 小于3级
20151117,16,15, 中雨~阵雨 , 东北风 , 小于3级
20151118,16,13, 阵雨 , 东北风 , 小于3级
20151119,16,13, 小雨 , 东北风 , 小于3级
20151120,16,13, 小到中雨 , 东北风 , 小于3级
20151121,16,14, 阵雨~小雨 , 西北风 , 小于3级
20151122,18,15, 小雨 , 西南风 , 小于3级
20151123,19,14, 阴~小雨 , 无持续风向 , 小于3级
20151124,15,8, 小雨~小到中雨 , 西北风 , 小于3级
20151125,8,2, 阴~多云 , 西北风 , 小于3级
20151126,7,-2, 晴 , 西北风 , 小于3级
20151127,9,1, 晴~多云 , 东风 , 小于3级
20151128,11,7, 多云~小雨 , 南风 , 小于3级
20151129,12,6, 小雨~阴 , 西南风 , 小于3级
20151130,15,8, 多云 , 西北风 , 小于3级
20151201,18,11, 多云~小雨 , 东南风 , 小于3级
20151202,13,5, 小雨~多云 , 西北风 , 小于3级
20151203,13,2, 晴 , 西北风 , 小于3级
20151204,11,5, 多云~小雨 , 东北风 , 小于3级
20151205,7,3, 中雨~小雨 , 西北风 , 小于3级
20151206,6,2, 阴~多云 , 西南风 , 小于3级
20151207,12,4, 多云 , 西南风 , 小于3级
20151208,13,4, 多云 , 东南风 , 小于3级
20151209,12,9, 小雨~小到中雨 , 东北风 , 小于3级
20151210,12,9, 小雨~阴 , 西北风 , 小于3级
20151211,12,6, 阴 , 东北风 , 小于3级
20151212,12,5, 多云~阴 , 西北风 , 小于3级
20151213,9,6, 小雨 , 西北风 , 小于3级
20151214,9,6, 阴~小雨 , 西北风 , 小于3级
20151215,11,3, 阴 , 西北风 , 小于3级
20151216,8,-1, 晴 , 西北风 , 小于3级
20151217,6,-2, 晴 , 西北风 , 小于3级
20151218,8,1, 晴~多云 , 东北风 , 小于3级
20151219,11,3, 多云~阴 , 西北风 , 小于3级
20151220,12,8, 小雨~阴 , 西北风 , 小于3级
20151221,12,8, 多云~阴 , 西北风 , 小于3级
20151222,12,9, 小雨 , 西北风 , 小于3级
20151223,12,9, 小雨 , 西北风 , 小于3级
20151224,11,7, 小雨 , 西北风 , 小于3级
20151225,11,4, 小雨~多云 , 西南风 , 小于3级
20151226,14,7, 多云~阴 , 东南风 , 小于3级
20151227,12,6, 阴 , 东北风 , 小于3级
20151228,9,4, 多云 , 西北风 , 小于3级
20151229,11,4, 多云 , 西南风 , 小于3级
20151230,13,3, 晴~多云 , 东北风 , 小于3级
20151231,11,3, 晴 , 西北风 , 小于3级
20160101,12,4, 多云 , 西南风 , 小于3级
20160102,16,8, 多云~小雨 , 南风 , 小于3级
20160103,18,10, 多云~小雨 , 西北风 , 小于3级
20160104,13,9, 小雨~小到中雨 , 东北风 , 小于3级
20160105,11,7, 中雨~小雨 , 西北风 , 小于3级
20160106,9,5, 小雨~阴 , 西北风 , 小于3级
20160107,9,5, 阴~小雨 , 西北风 , 小于3级
20160108,9,2, 阴~多云 , 西南风 , 小于3级
20160109,9,4, 多云~小雨 , 东北风 , 小于3级
20160110,9,6, 小雨 , 东北风 , 小于3级
20160111,7,4, 小雨 , 西北风 , 小于3级
20160112,6,1, 阴 , 西北风 , 小于3级
20160113,7,1, 多云 , 东北风 , 小于3级
20160114,8,3, 多云~阴 , 东南风 , 小于3级
20160115,11,3, 多云 , 南风 , 小于3级
20160116,11,6, 多云~小雨 , 东北风 , 小于3级
20160117,7,2, 小雨~多云 , 西南风 , 小于3级
20160118,7,-1, 多云 , 西北风 , 小于3级
20160119,6,-2, 多云 , 西北风 , 小于3级
20160120,6,0, 雨夹雪 , 东北风 , 小于3级
20160121,1,1, 中雪~大雪 , 西北风 , 小于3级
20160122,1,-3, 大雪~中雪 , 西北风 , 小于3级
20160123,0,-8, 小雪~多云 , 西北风 , 小于3级
20160124,-3,-9, 晴 , 西南风 , 小于3级
20160125,2,-8, 晴 , 西南风 , 小于3级
20160126,7,-2, 晴~阴 , 南风 , 小于3级
20160127,7,3, 小雨 , 西南风 , 小于3级
20160128,8,4, 小雨~中雨 , 西北风 , 小于3级
20160129,6,3, 小雨 , 西北风 , 小于3级
20160130,6,1, 小雨~阴 , 西北风 , 小于3级
20160131,5,0, 小雨~小雪 , 西北风 , 小于3级
20160201,2,-2, 阴 , 西北风 , 小于3级
20160202,3,-1, 多云 , 西南风 , 小于3级
20160203,7,-1, 晴~多云 , 南风 , 小于3级
20160204,7,1, 雨夹雪~阴 , 西北风 , 小于3级
20160205,9,0, 多云~晴 , 西北风 , 小于3级
20160206,7,-2, 晴 , 西北风 , 小于3级
20160207,10,1, 晴 , 西南风 , 小于3级
20160208,15,3, 晴 , 西南风 , 小于3级
20160209,19,6, 晴 , 西北风 , 小于3级
20160210,22,11, 多云~阵雨 , 西南风 , 小于3级
20160211,22,12, 小雨~多云 , 东南风 , 小于3级
20160212,24,12, 多云~阵雨 , 西南风 , 小于3级
20160213,18,3, 小雨 , 西北风 , 小于3级
20160214,5,0, 小雨~阴 , 西北风 , 小于3级
20160215,7,-1, 晴 , 西北风 , 小于3级
20160216,12,1, 晴 , 西北风 , 小于3级
20160217,13,4, 晴~多云 , 东南风 , 小于3级
20160218,18,6, 晴~多云 , 西北风 , 小于3级
20160219,13,5, 阴 , 东北风 , 小于3级
20160220,13,2, 多云 , 西南风 , 小于3级
20160221,13,4, 多云~阵雨 , 东南风 , 小于3级
20160222,8,5, 中雨~小雨 , 西北风 , 小于3级
20160223,10,4, 阴 , 西北风 , 小于3级
20160224,9,1, 多云 , 东南风 , 小于3级
20160225,13,4, 多云 , 南风 , 小于3级
20160226,17,6, 多云 , 西南风 , 小于3级
20160227,20,7, 晴 , 东南风 , 小于3级
20160228,22,4, 多云~阵雨 , 西北风 , 小于3级
20160229,14,1, 晴 , 东北风 , 小于3级
